ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
93267,10,2018,RESIDENTIAL,N,1052,19426,18.4658
93267,11,2018,COMMERCIAL,Y,,,
93267,11,2018,INDUSTRIAL,Y,,,
93267,11,2018,RESIDENTIAL,N,1051,33010,31.4082
93267,12,2018,COMMERCIAL,Y,,,
93267,12,2018,INDUSTRIAL,Y,,,
93267,12,2018,RESIDENTIAL,N,1050,51776,49.3105
93268,10,2018,COMMERCIAL,Y,,,
93268,10,2018,INDUSTRIAL,Y,,,
93268,10,2018,RESIDENTIAL,N,586,8807,15.0290
93268,11,2018,COMMERCIAL,Y,,,
93268,11,2018,INDUSTRIAL,Y,,,
93268,11,2018,RESIDENTIAL,N,587,12563,21.4020
93268,12,2018,COMMERCIAL,Y,,,
93268,12,2018,INDUSTRIAL,Y,,,
93268,12,2018,RESIDENTIAL,N,587,27907,47.5417
93270,10,2018,INDUSTRIAL,Y,,,
93270,10,2018,RESIDENTIAL,N,979,17977,18.3626
93270,11,2018,COMMERCIAL,Y,,,
93270,11,2018,INDUSTRIAL,Y,,,
93270,11,2018,RESIDENTIAL,N,979,30009,30.6527
93270,12,2018,COMMERCIAL,Y,,,
93270,12,2018,INDUSTRIAL,Y,,,
93270,12,2018,RESIDENTIAL,N,978,41981,42.9254
93272,10,2018,COMMERCIAL,Y,,,
93272,10,2018,INDUSTRIAL,Y,,,
93272,10,2018,RESIDENTIAL,N,791,14905,18.8432
93272,11,2018,COMMERCIAL,Y,,,
93272,11,2018,INDUSTRIAL,Y,,,
93272,11,2018,RESIDENTIAL,N,790,20390,25.8101
93272,12,2018,COMMERCIAL,Y,,,
93272,12,2018,INDUSTRIAL,Y,,,
93272,12,2018,RESIDENTIAL,N,791,44958,56.8369
93274,10,2018,COMMERCIAL,Y,8059,6796300,843.3180
93274,10,2018,RESIDENTIAL,N,22714,347725,15.3088
93274,11,2018,COMMERCIAL,Y,,,
93274,11,2018,INDUSTRIAL,Y,,,
93274,11,2018,RESIDENTIAL,N,22712,466948,20.5595
93274,12,2018,COMMERCIAL,Y,,,
93274,12,2018,INDUSTRIAL,Y,,,
93274,12,2018,RESIDENTIAL,N,22714,1204348,53.0223
93276,10,2018,COMMERCIAL,Y,,,
93276,10,2018,INDUSTRIAL,Y,,,
93276,10,2018,RESIDENTIAL,Y,,,
93276,11,2018,COMMERCIAL,Y,,,
93276,11,2018,INDUSTRIAL,Y,,,
93276,11,2018,RESIDENTIAL,Y,,,
93276,12,2018,COMMERCIAL,Y,,,
93276,12,2018,INDUSTRIAL,Y,,,
93276,12,2018,RESIDENTIAL,Y,,,
93277,10,2018,COMMERCIAL,Y,1402,282946,201.8160
93277,10,2018,INDUSTRIAL,Y,,,
93277,10,2018,RESIDENTIAL,N,20146,289467,14.3685
93277,11,2018,COMMERCIAL,Y,6125,2160598,352.7507
93277,11,2018,INDUSTRIAL,Y,,,
93277,11,2018,RESIDENTIAL,N,20151,517301,25.6712
93277,12,2018,COMMERCIAL,Y,5939,3392165,571.1677
93277,12,2018,INDUSTRIAL,Y,,,
93277,12,2018,RESIDENTIAL,N,20147,1158672,57.5109
93280,10,2018,INDUSTRIAL,Y,,,
93280,10,2018,RESIDENTIAL,N,6304,93750,14.8715
93280,11,2018,COMMERCIAL,Y,,,
93280,11,2018,INDUSTRIAL,Y,,,
93280,11,2018,RESIDENTIAL,N,6309,110352,17.4912
93280,12,2018,COMMERCIAL,Y,,,
93280,12,2018,INDUSTRIAL,Y,,,
93280,12,2018,RESIDENTIAL,N,6308,263169,41.7199
93282,10,2018,RESIDENTIAL,Y,,,
93282,11,2018,RESIDENTIAL,Y,,,
93282,12,2018,RESIDENTIAL,Y,,,
93286,10,2018,COMMERCIAL,Y,,,
93286,10,2018,INDUSTRIAL,Y,,,
93286,10,2018,RESIDENTIAL,N,2110,41942,19.8777
93286,11,2018,COMMERCIAL,Y,,,
93286,11,2018,INDUSTRIAL,Y,,,
93286,11,2018,RESIDENTIAL,N,2112,63447,30.0412
93286,12,2018,COMMERCIAL,Y,,,
93286,12,2018,INDUSTRIAL,Y,,,
93286,12,2018,RESIDENTIAL,N,2111,94000,44.5287
93291,10,2018,COMMERCIAL,Y,,,
93291,10,2018,RESIDENTIAL,N,19308,321849,16.6692
93291,11,2018,COMMERCIAL,Y,,,
93291,11,2018,INDUSTRIAL,Y,,,
93291,11,2018,RESIDENTIAL,N,19317,590696,30.5791
93291,12,2018,COMMERCIAL,Y,,,
93291,12,2018,RESIDENTIAL,N,19310,1101383,57.0369
93292,10,2018,COMMERCIAL,Y,,,
93292,10,2018,INDUSTRIAL,Y,,,
93292,10,2018,RESIDENTIAL,N,14122,231506,16.3933
93292,11,2018,COMMERCIAL,Y,,,
93292,11,2018,INDUSTRIAL,Y,,,
93292,11,2018,RESIDENTIAL,N,14122,479210,33.9336
93292,12,2018,COMMERCIAL,Y,,,
93292,12,2018,INDUSTRIAL,Y,,,
93292,12,2018,RESIDENTIAL,N,14123,757553,53.6397
93301,10,2018,COMMERCIAL,Y,,,
93301,10,2018,INDUSTRIAL,Y,,,
93301,10,2018,RESIDENTIAL,Y,,,
93301,11,2018,COMMERCIAL,Y,,,
93301,11,2018,INDUSTRIAL,Y,,,
93301,11,2018,RESIDENTIAL,Y,,,
93301,12,2018,COMMERCIAL,Y,,,
93301,12,2018,INDUSTRIAL,Y,,,
93301,12,2018,RESIDENTIAL,Y,,,
93304,10,2018,RESIDENTIAL,Y,,,
93304,11,2018,RESIDENTIAL,Y,,,
93304,12,2018,RESIDENTIAL,Y,,,
93307,10,2018,COMMERCIAL,Y,,,
93307,10,2018,INDUSTRIAL,Y,,,
93307,10,2018,RESIDENTIAL,N,505,10128,20.0554
93307,11,2018,COMMERCIAL,Y,,,
93307,11,2018,INDUSTRIAL,Y,,,
93307,11,2018,RESIDENTIAL,N,504,19219,38.1329
93307,12,2018,COMMERCIAL,Y,,,
93307,12,2018,INDUSTRIAL,Y,,,
93307,12,2018,RESIDENTIAL,Y,504,25693,50.9782
93308,10,2018,COMMERCIAL,Y,,,
93308,10,2018,INDUSTRIAL,Y,,,
93308,10,2018,RESIDENTIAL,Y,14570,177313,12.1697
93308,11,2018,COMMERCIAL,Y,,,
93308,11,2018,INDUSTRIAL,Y,,,
93308,11,2018,RESIDENTIAL,Y,14568,217749,14.9471
93308,12,2018,COMMERCIAL,Y,,,
93308,12,2018,INDUSTRIAL,Y,,,
93308,12,2018,RESIDENTIAL,Y,14573,502056,34.4511
93309,10,2018,COMMERCIAL,Y,679,201897,297.3446
93309,10,2018,INDUSTRIAL,Y,,,
93309,10,2018,RESIDENTIAL,N,10127,143577,14.1776
93309,11,2018,COMMERCIAL,Y,2049,1919147,936.6262
93309,11,2018,INDUSTRIAL,Y,,,
93309,11,2018,RESIDENTIAL,N,10126,298105,29.4396
93309,12,2018,COMMERCIAL,Y,559,245308,438.8336
93309,12,2018,INDUSTRIAL,Y,,,
93309,12,2018,RESIDENTIAL,N,10115,499228,49.3552
93311,10,2018,COMMERCIAL,Y,,,
93311,10,2018,INDUSTRIAL,Y,,,
93311,10,2018,RESIDENTIAL,N,7484,117343,15.6792
93311,11,2018,COMMERCIAL,Y,,,
93311,11,2018,INDUSTRIAL,Y,,,
93311,11,2018,RESIDENTIAL,N,7485,255181,34.0923
93311,12,2018,COMMERCIAL,Y,,,
93311,12,2018,INDUSTRIAL,Y,,,
93311,12,2018,RESIDENTIAL,N,7487,450876,60.2212
93312,10,2018,COMMERCIAL,N,501,85043,169.7465
93312,10,2018,INDUSTRIAL,Y,,,
93312,10,2018,RESIDENTIAL,N,21181,295872,13.9687
93312,11,2018,COMMERCIAL,N,501,94493,188.6088
93312,11,2018,INDUSTRIAL,Y,,,
93312,11,2018,RESIDENTIAL,N,21188,417185,19.6897
93312,12,2018,COMMERCIAL,N,501,146283,291.9820
93312,12,2018,INDUSTRIAL,Y,,,
93312,12,2018,RESIDENTIAL,N,21188,1010624,47.6979
93313,10,2018,COMMERCIAL,Y,,,
93313,10,2018,RESIDENTIAL,Y,,,
93313,11,2018,COMMERCIAL,Y,,,
93313,11,2018,RESIDENTIAL,Y,,,
93313,12,2018,COMMERCIAL,Y,,,
93313,12,2018,RESIDENTIAL,Y,,,
93314,10,2018,COMMERCIAL,Y,946,746226,788.8224
93314,10,2018,INDUSTRIAL,Y,,,
93314,10,2018,RESIDENTIAL,N,8940,147160,16.4609
93314,11,2018,COMMERCIAL,Y,444,182167,410.2860
93314,11,2018,INDUSTRIAL,Y,,,
93314,11,2018,RESIDENTIAL,N,8942,262135,29.3150
93314,12,2018,COMMERCIAL,Y,142,49748,350.3380
93314,12,2018,INDUSTRIAL,Y,,,
93314,12,2018,RESIDENTIAL,N,8942,530116,59.2838
93380,10,2018,COMMERCIAL,Y,,,
93380,11,2018,COMMERCIAL,Y,,,
93380,12,2018,COMMERCIAL,Y,,,
93401,10,2018,COMMERCIAL,Y,2546,691007,271.4089
93401,10,2018,INDUSTRIAL,Y,,,
93401,10,2018,RESIDENTIAL,N,11153,199123,17.8538
93401,11,2018,COMMERCIAL,Y,2538,711849,280.4764
93401,11,2018,INDUSTRIAL,Y,,,
93401,11,2018,RESIDENTIAL,N,11160,221339,19.8332
93401,12,2018,COMMERCIAL,Y,2539,937312,369.1658
93401,12,2018,INDUSTRIAL,Y,,,
93401,12,2018,RESIDENTIAL,N,11159,425626,38.1419
93402,10,2018,COMMERCIAL,Y,,,
93402,10,2018,INDUSTRIAL,Y,,,
93402,10,2018,RESIDENTIAL,N,6046,137347,22.7170
93402,11,2018,COMMERCIAL,N,165,22484,136.2667
93402,11,2018,INDUSTRIAL,Y,,,
93402,11,2018,RESIDENTIAL,N,6050,195584,32.3279
93402,12,2018,COMMERCIAL,N,165,27785,168.3939
93402,12,2018,INDUSTRIAL,Y,,,
93402,12,2018,RESIDENTIAL,N,6046,275061,45.4947
93405,10,2018,COMMERCIAL,Y,452,219213,484.9845
93405,10,2018,INDUSTRIAL,Y,,,
93405,10,2018,RESIDENTIAL,N,7804,155276,19.8970
93405,11,2018,COMMERCIAL,Y,287,198471,691.5366
93405,11,2018,INDUSTRIAL,Y,,,
93405,11,2018,RESIDENTIAL,N,7808,178442,22.8537
93405,12,2018,COMMERCIAL,Y,287,243902,849.8328
93405,12,2018,INDUSTRIAL,Y,,,
93405,12,2018,RESIDENTIAL,N,7806,310494,39.7763
93408,10,2018,COMMERCIAL,Y,,,
93408,11,2018,COMMERCIAL,Y,,,
93408,12,2018,COMMERCIAL,Y,,,
93410,10,2018,COMMERCIAL,Y,,,
93410,11,2018,COMMERCIAL,Y,,,
93410,12,2018,COMMERCIAL,Y,,,
93420,10,2018,COMMERCIAL,Y,,,
93420,10,2018,INDUSTRIAL,Y,,,
93420,10,2018,RESIDENTIAL,N,9697,233995,24.1307
93420,11,2018,COMMERCIAL,Y,,,
93420,11,2018,INDUSTRIAL,Y,,,
93420,11,2018,RESIDENTIAL,N,9699,303810,31.3238
93420,12,2018,COMMERCIAL,Y,,,
93420,12,2018,INDUSTRIAL,Y,,,
93420,12,2018,RESIDENTIAL,N,9697,475282,49.0133
93422,10,2018,COMMERCIAL,Y,,,
93422,10,2018,INDUSTRIAL,Y,,,
93422,10,2018,RESIDENTIAL,N,11906,226111,18.9913
93422,11,2018,COMMERCIAL,Y,,,
93422,11,2018,INDUSTRIAL,Y,,,
93422,11,2018,RESIDENTIAL,N,11907,356313,29.9247
93422,12,2018,COMMERCIAL,Y,,,
93422,12,2018,INDUSTRIAL,Y,,,
93422,12,2018,RESIDENTIAL,N,11902,670825,56.3624
93424,10,2018,COMMERCIAL,Y,,,
93424,10,2018,RESIDENTIAL,N,831,15399,18.5307
93424,11,2018,COMMERCIAL,Y,,,
93424,11,2018,RESIDENTIAL,N,832,23588,28.3510
93424,12,2018,COMMERCIAL,Y,,,
93424,12,2018,RESIDENTIAL,N,832,35064,42.1442
93427,10,2018,COMMERCIAL,Y,,,
93427,10,2018,INDUSTRIAL,Y,,,
93427,10,2018,RESIDENTIAL,N,1805,41200,22.8255
93427,11,2018,COMMERCIAL,Y,869,293699,337.9735
93427,11,2018,INDUSTRIAL,Y,,,
93427,11,2018,RESIDENTIAL,N,1804,67843,37.6070
93427,12,2018,COMMERCIAL,Y,298,80238,269.2550
93427,12,2018,INDUSTRIAL,Y,,,
93427,12,2018,RESIDENTIAL,N,1804,97598,54.1009
93428,10,2018,COMMERCIAL,Y,246,70017,284.6220
93428,10,2018,INDUSTRIAL,Y,,,
93428,10,2018,RESIDENTIAL,N,3927,90834,23.1306
93428,11,2018,COMMERCIAL,Y,,,
93428,11,2018,INDUSTRIAL,Y,,,
93428,11,2018,RESIDENTIAL,N,3925,104562,26.6400
93428,12,2018,COMMERCIAL,Y,,,
93428,12,2018,INDUSTRIAL,Y,,,
93428,12,2018,RESIDENTIAL,N,3924,151878,38.7049
93430,10,2018,COMMERCIAL,Y,69,8610,124.7826
93430,10,2018,INDUSTRIAL,Y,,,
93430,10,2018,RESIDENTIAL,Y,2125,37674,17.7289
93430,11,2018,COMMERCIAL,Y,285,53652,188.2526
93430,11,2018,INDUSTRIAL,Y,,,
93430,11,2018,RESIDENTIAL,Y,2125,37781,17.7793
93430,12,2018,COMMERCIAL,Y,286,60537,211.6678
93430,12,2018,INDUSTRIAL,Y,,,
93430,12,2018,RESIDENTIAL,Y,2126,58900,27.7046
93433,10,2018,COMMERCIAL,Y,313,39790,127.1246
93433,10,2018,INDUSTRIAL,Y,,,
93433,10,2018,RESIDENTIAL,N,5710,98893,17.3193
93433,11,2018,COMMERCIAL,Y,313,40117,128.1693
93433,11,2018,INDUSTRIAL,Y,,,
93433,11,2018,RESIDENTIAL,N,5711,105027,18.3903
93433,12,2018,COMMERCIAL,Y,313,48441,154.7636
93433,12,2018,INDUSTRIAL,Y,,,
93433,12,2018,RESIDENTIAL,N,5714,178012,31.1537
93434,10,2018,COMMERCIAL,Y,,,
93434,10,2018,INDUSTRIAL,Y,,,
93434,10,2018,RESIDENTIAL,N,2111,48925,23.1762
93434,11,2018,COMMERCIAL,Y,,,
93434,11,2018,INDUSTRIAL,Y,,,
93434,11,2018,RESIDENTIAL,N,2112,60632,28.7083
93434,12,2018,COMMERCIAL,Y,,,
93434,12,2018,INDUSTRIAL,Y,,,
93434,12,2018,RESIDENTIAL,N,2112,69322,32.8229
93435,10,2018,COMMERCIAL,Y,,,
93435,10,2018,INDUSTRIAL,Y,,,
93435,10,2018,RESIDENTIAL,Y,,,
93435,11,2018,COMMERCIAL,Y,,,
93435,11,2018,INDUSTRIAL,Y,,,
93435,11,2018,RESIDENTIAL,Y,,,
93435,12,2018,COMMERCIAL,Y,,,
93435,12,2018,INDUSTRIAL,Y,,,
93435,12,2018,RESIDENTIAL,Y,,,
93436,10,2018,COMMERCIAL,Y,,,
93436,10,2018,INDUSTRIAL,Y,,,
93436,10,2018,RESIDENTIAL,Y,18814,424314,22.5531
93436,11,2018,COMMERCIAL,Y,,,
93436,11,2018,INDUSTRIAL,Y,,,
93436,11,2018,RESIDENTIAL,Y,18819,521670,27.7204
93436,12,2018,COMMERCIAL,Y,,,
93436,12,2018,INDUSTRIAL,Y,,,
93436,12,2018,RESIDENTIAL,Y,18825,809660,43.0098
93437,10,2018,COMMERCIAL,Y,,,
93437,10,2018,RESIDENTIAL,Y,,,
93437,11,2018,COMMERCIAL,Y,,,
93437,11,2018,RESIDENTIAL,Y,,,
93437,12,2018,COMMERCIAL,Y,,,
93437,12,2018,RESIDENTIAL,Y,,,
93440,10,2018,COMMERCIAL,N,48,77923,1623.3958
93440,10,2018,INDUSTRIAL,Y,,,
93440,10,2018,RESIDENTIAL,N,607,13845,22.8089
93440,11,2018,COMMERCIAL,N,47,91538,1947.6170
93440,11,2018,INDUSTRIAL,Y,,,
93440,11,2018,RESIDENTIAL,N,606,21275,35.1073
93440,12,2018,COMMERCIAL,Y,,,
93440,12,2018,INDUSTRIAL,Y,,,
93440,12,2018,RESIDENTIAL,N,608,9662,15.8914
93441,10,2018,COMMERCIAL,Y,,,
93441,10,2018,INDUSTRIAL,Y,,,
93441,10,2018,RESIDENTIAL,N,385,10867,28.2260
93441,11,2018,COMMERCIAL,Y,,,
93441,11,2018,INDUSTRIAL,Y,,,
93441,11,2018,RESIDENTIAL,N,383,23425,61.1619
93441,12,2018,COMMERCIAL,Y,,,
93441,12,2018,INDUSTRIAL,Y,,,
93441,12,2018,RESIDENTIAL,N,383,21257,55.5013
93442,10,2018,COMMERCIAL,N,326,66276,203.3006
93442,10,2018,INDUSTRIAL,Y,,,
93442,10,2018,RESIDENTIAL,N,5894,111863,18.9791
93442,11,2018,COMMERCIAL,N,326,72038,220.9755
93442,11,2018,INDUSTRIAL,Y,,,
93442,11,2018,RESIDENTIAL,N,5893,119824,20.3333
93442,12,2018,COMMERCIAL,N,326,84799,260.1196
93442,12,2018,INDUSTRIAL,Y,,,
93442,12,2018,RESIDENTIAL,N,5896,188543,31.9781
93444,10,2018,COMMERCIAL,Y,,,
93444,10,2018,INDUSTRIAL,Y,,,
93444,10,2018,RESIDENTIAL,N,7812,158053,20.2321
93444,11,2018,COMMERCIAL,Y,,,
93444,11,2018,INDUSTRIAL,Y,,,
93444,11,2018,RESIDENTIAL,N,7811,181398,23.2234
93444,12,2018,COMMERCIAL,Y,,,
93444,12,2018,INDUSTRIAL,Y,,,
93444,12,2018,RESIDENTIAL,N,7812,342104,43.7921
93445,10,2018,COMMERCIAL,Y,,,
93445,10,2018,INDUSTRIAL,Y,,,
93445,10,2018,RESIDENTIAL,N,2679,56842,21.2176
93445,11,2018,COMMERCIAL,Y,,,
93445,11,2018,INDUSTRIAL,Y,,,
93445,11,2018,RESIDENTIAL,N,2679,56458,21.0743
93445,12,2018,COMMERCIAL,Y,,,
93445,12,2018,INDUSTRIAL,Y,,,
93445,12,2018,RESIDENTIAL,N,2678,84295,31.4768
93446,10,2018,COMMERCIAL,Y,1175,253152,215.4485
93446,10,2018,INDUSTRIAL,Y,,,
93446,10,2018,RESIDENTIAL,N,13397,238967,17.8374
93446,11,2018,COMMERCIAL,Y,1243,422775,340.1247
93446,11,2018,INDUSTRIAL,Y,,,
93446,11,2018,RESIDENTIAL,N,13397,401288,29.9536
93446,12,2018,COMMERCIAL,Y,1205,392742,325.9270
93446,12,2018,INDUSTRIAL,Y,,,
93446,12,2018,RESIDENTIAL,N,13394,728004,54.3530
93449,10,2018,COMMERCIAL,N,296,115700,390.8784
93449,10,2018,INDUSTRIAL,Y,,,
93449,10,2018,RESIDENTIAL,N,4993,92945,18.6151
93449,11,2018,COMMERCIAL,N,296,111309,376.0439
93449,11,2018,INDUSTRIAL,Y,,,
93449,11,2018,RESIDENTIAL,N,4993,102350,20.4987
93449,12,2018,COMMERCIAL,N,296,118586,400.6284
93449,12,2018,INDUSTRIAL,Y,,,
93449,12,2018,RESIDENTIAL,N,4992,167654,33.5845
93451,10,2018,COMMERCIAL,Y,,,
93451,10,2018,INDUSTRIAL,Y,,,
93451,10,2018,RESIDENTIAL,N,452,7917,17.5155
93451,11,2018,COMMERCIAL,Y,,,
93451,11,2018,INDUSTRIAL,Y,,,
93451,11,2018,RESIDENTIAL,N,452,14382,31.8186
93451,12,2018,COMMERCIAL,Y,,,
93451,12,2018,INDUSTRIAL,Y,,,
93451,12,2018,RESIDENTIAL,N,452,23051,50.9978
93452,10,2018,COMMERCIAL,Y,,,
93452,10,2018,RESIDENTIAL,N,249,3066,12.3133
93452,11,2018,COMMERCIAL,Y,,,
93452,11,2018,RESIDENTIAL,N,249,3380,13.5743
93452,12,2018,COMMERCIAL,Y,,,
93452,12,2018,RESIDENTIAL,N,249,4831,19.4016
93453,10,2018,COMMERCIAL,Y,,,
93453,10,2018,INDUSTRIAL,Y,,,
93453,10,2018,RESIDENTIAL,N,489,8008,16.3763
93453,11,2018,COMMERCIAL,Y,,,
93453,11,2018,INDUSTRIAL,Y,,,
93453,11,2018,RESIDENTIAL,N,489,11827,24.1861
93453,12,2018,COMMERCIAL,Y,,,
93453,12,2018,INDUSTRIAL,Y,,,
93453,12,2018,RESIDENTIAL,N,489,24252,49.5951
93454,10,2018,COMMERCIAL,Y,3615,2736160,756.8907
93454,10,2018,INDUSTRIAL,Y,,,
93454,10,2018,RESIDENTIAL,N,11313,241461,21.3437
93454,11,2018,COMMERCIAL,Y,2313,2551899,1103.2853
93454,11,2018,INDUSTRIAL,Y,,,
93454,11,2018,RESIDENTIAL,N,11311,291735,25.7921
93454,12,2018,COMMERCIAL,Y,3256,2049893,629.5740
93454,12,2018,INDUSTRIAL,Y,,,
93454,12,2018,RESIDENTIAL,N,11313,466699,41.2533
93455,10,2018,COMMERCIAL,Y,,,
93455,10,2018,INDUSTRIAL,Y,,,
93455,10,2018,RESIDENTIAL,N,16234,346348,21.3347
93455,11,2018,COMMERCIAL,Y,667,251087,376.4423
93455,11,2018,INDUSTRIAL,Y,,,
93455,11,2018,RESIDENTIAL,N,16234,414831,25.5532
93455,12,2018,COMMERCIAL,Y,,,
93455,12,2018,INDUSTRIAL,Y,,,
93455,12,2018,RESIDENTIAL,N,16231,711101,43.8113
93458,10,2018,COMMERCIAL,Y,,,
93458,10,2018,INDUSTRIAL,Y,,,
93458,10,2018,RESIDENTIAL,N,12341,320639,25.9816
93458,11,2018,COMMERCIAL,Y,,,
93458,11,2018,INDUSTRIAL,Y,,,
93458,11,2018,RESIDENTIAL,N,12340,376722,30.5285
93458,12,2018,COMMERCIAL,Y,,,
93458,12,2018,INDUSTRIAL,Y,,,
93458,12,2018,RESIDENTIAL,N,12339,478305,38.7637
93460,10,2018,COMMERCIAL,Y,,,
93460,10,2018,INDUSTRIAL,Y,,,
93460,10,2018,RESIDENTIAL,N,1361,35549,26.1198
93460,11,2018,COMMERCIAL,Y,,,
93460,11,2018,INDUSTRIAL,Y,,,
93460,11,2018,RESIDENTIAL,N,1372,43370,31.6108
93460,12,2018,COMMERCIAL,Y,,,
93460,12,2018,INDUSTRIAL,Y,,,
93460,12,2018,RESIDENTIAL,N,1373,85633,62.3693
93463,10,2018,COMMERCIAL,Y,467,123510,264.4754
93463,10,2018,INDUSTRIAL,Y,,,
93463,10,2018,RESIDENTIAL,N,3012,70515,23.4114
93463,11,2018,COMMERCIAL,N,238,60966,256.1597
93463,11,2018,INDUSTRIAL,Y,,,
93463,11,2018,RESIDENTIAL,N,3014,98687,32.7429
93463,12,2018,COMMERCIAL,N,238,81679,343.1891
93463,12,2018,INDUSTRIAL,Y,,,
93463,12,2018,RESIDENTIAL,N,3012,186295,61.8509
93465,10,2018,COMMERCIAL,Y,,,
93465,10,2018,INDUSTRIAL,Y,,,
93465,10,2018,RESIDENTIAL,N,2743,58361,21.2763
93465,11,2018,COMMERCIAL,Y,,,
93465,11,2018,INDUSTRIAL,Y,,,
93465,11,2018,RESIDENTIAL,N,2743,76516,27.8950
93465,12,2018,COMMERCIAL,Y,,,
93465,12,2018,INDUSTRIAL,Y,,,
93465,12,2018,RESIDENTIAL,N,2743,163401,59.5702
93501,10,2018,COMMERCIAL,Y,,,
93501,10,2018,INDUSTRIAL,Y,,,
93501,10,2018,RESIDENTIAL,N,1620,20205,12.4722
93501,11,2018,COMMERCIAL,Y,,,
93501,11,2018,INDUSTRIAL,Y,,,
93501,11,2018,RESIDENTIAL,N,1622,33205,20.4716
93501,12,2018,COMMERCIAL,Y,,,
93501,12,2018,INDUSTRIAL,Y,,,
93501,12,2018,RESIDENTIAL,N,1624,71680,44.1379
93505,10,2018,COMMERCIAL,Y,223,23979,107.5291
93505,10,2018,INDUSTRIAL,Y,,,
93505,10,2018,RESIDENTIAL,N,3722,41526,11.1569
93505,11,2018,COMMERCIAL,Y,101,7692,76.1584
93505,11,2018,INDUSTRIAL,Y,,,
93505,11,2018,RESIDENTIAL,N,3723,58064,15.5960
93505,12,2018,COMMERCIAL,N,100,20858,208.5800
93505,12,2018,INDUSTRIAL,Y,,,
93505,12,2018,RESIDENTIAL,N,3722,178206,47.8791
93510,10,2018,COMMERCIAL,Y,,,
93510,10,2018,INDUSTRIAL,Y,,,
93510,10,2018,RESIDENTIAL,N,1437,37685,26.2248
93510,11,2018,COMMERCIAL,Y,,,
93510,11,2018,INDUSTRIAL,Y,,,
93510,11,2018,RESIDENTIAL,N,1435,43029,29.9854
93510,12,2018,COMMERCIAL,Y,,,
93510,12,2018,INDUSTRIAL,Y,,,
93510,12,2018,RESIDENTIAL,N,1437,84690,58.9353
93532,10,2018,RESIDENTIAL,Y,,,
93532,11,2018,RESIDENTIAL,Y,,,
93532,12,2018,RESIDENTIAL,Y,,,
93534,10,2018,COMMERCIAL,Y,4834,2030696,420.0861
93534,10,2018,INDUSTRIAL,Y,,,
93534,10,2018,RESIDENTIAL,N,15666,283961,18.1259
93534,11,2018,COMMERCIAL,Y,3607,1428059,395.9132
93534,11,2018,INDUSTRIAL,Y,,,
93534,11,2018,RESIDENTIAL,N,15671,563238,35.9414
93534,12,2018,COMMERCIAL,Y,3888,3654319,939.8969
93534,12,2018,INDUSTRIAL,Y,,,
93534,12,2018,RESIDENTIAL,N,15666,914820,58.3953
93535,10,2018,COMMERCIAL,Y,,,
93535,10,2018,INDUSTRIAL,Y,,,
93535,10,2018,RESIDENTIAL,N,22573,465301,20.6132
93535,11,2018,COMMERCIAL,Y,597,214425,359.1709
93535,11,2018,INDUSTRIAL,Y,,,
93535,11,2018,RESIDENTIAL,N,22579,909960,40.3012
93535,12,2018,COMMERCIAL,Y,464,323569,697.3470
93535,12,2018,INDUSTRIAL,Y,,,
93535,12,2018,RESIDENTIAL,N,22586,1634135,72.3517
93536,10,2018,COMMERCIAL,Y,,,
93536,10,2018,INDUSTRIAL,Y,,,
93536,10,2018,RESIDENTIAL,N,22854,420581,18.4029
93536,11,2018,COMMERCIAL,Y,,,
93536,11,2018,INDUSTRIAL,Y,,,
93536,11,2018,RESIDENTIAL,N,22861,820013,35.8695
93536,12,2018,COMMERCIAL,Y,,,
93536,12,2018,INDUSTRIAL,Y,,,
93536,12,2018,RESIDENTIAL,N,22859,1710970,74.8489
93543,10,2018,COMMERCIAL,Y,104,10261,98.6635
93543,10,2018,INDUSTRIAL,Y,,,
93543,10,2018,RESIDENTIAL,N,3226,54602,16.9256
93543,11,2018,COMMERCIAL,Y,,,
93543,11,2018,INDUSTRIAL,Y,,,
93543,11,2018,RESIDENTIAL,N,3226,71775,22.2489
93543,12,2018,COMMERCIAL,Y,,,
93543,12,2018,INDUSTRIAL,Y,,,
93543,12,2018,RESIDENTIAL,N,3228,178557,55.3151
93544,10,2018,RESIDENTIAL,Y,,,
93544,11,2018,RESIDENTIAL,Y,,,
93544,12,2018,RESIDENTIAL,Y,,,
93550,10,2018,COMMERCIAL,Y,,,
93550,10,2018,INDUSTRIAL,Y,,,
93550,10,2018,RESIDENTIAL,N,22974,363475,15.8211
93550,11,2018,COMMERCIAL,Y,,,
93550,11,2018,INDUSTRIAL,Y,,,
93550,11,2018,RESIDENTIAL,N,22978,463110,20.1545
93550,12,2018,COMMERCIAL,Y,851,269011,316.1116
93550,12,2018,INDUSTRIAL,Y,,,
93550,12,2018,RESIDENTIAL,N,22979,1103345,48.0154
93551,10,2018,COMMERCIAL,Y,,,
93551,10,2018,INDUSTRIAL,Y,,,
93551,10,2018,RESIDENTIAL,N,17566,304274,17.3218
93551,11,2018,COMMERCIAL,Y,,,
93551,11,2018,INDUSTRIAL,Y,,,
93551,11,2018,RESIDENTIAL,N,17569,499935,28.4555
93551,12,2018,COMMERCIAL,Y,,,
93551,12,2018,INDUSTRIAL,Y,,,
93551,12,2018,RESIDENTIAL,N,17573,1219711,69.4082
93552,10,2018,COMMERCIAL,Y,,,
